,movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rating,user_rated_date,user_name,user_page
1527,113008,7.5,304203.0,Harry Potter i Zakon Feniksa,2007,9,2016-03-14,sisimegustatortillas,1
1528,33288,8.1,121467.0,Spirited Away: W krainie Bogów,2001,9,2017-08-14,jio18,1
1529,774850,7.8,54247.0,Twardowsky 2.0,2016,8,2017-08-14,jio18,1
1530,759564,7.7,53751.0,Twardowsky,2015,7,2017-08-14,jio18,1
1531,664897,5.7,24088.0,Hardkor Disko,2014,6,2020-03-05,Rafal81000,1
1532,876,6.5,357569.0,American Pie,1999,10,2013-10-18,Pinad,1
1533,1039,8.3,635064.0,Pulp Fiction,1994,10,2013-10-18,Pinad,1
1534,6721,7.1,402986.0,Kevin sam w domu,1990,10,2013-10-18,Pinad,1
1535,11958,7.4,10726.0,Zawrócony,1994,7,2016-04-18,BarneyWoland,1
1536,1150,7.4,16395.0,Życie jako śmiertelna choroba przenoszona drogą płciową,2000,8,2016-04-18,BarneyWoland,1
1537,514675,7.6,323648.0,Deadpool,2016,7,2016-03-20,BarneyWoland,1
1538,762057,4.8,584.0,Knives out,2016,3,2017-03-02,nelii_113,4
1539,278033,6.8,34849.0,Milczenie,2016,7,2017-02-20,nelii_113,4
1540,735860,5.1,73359.0,Ciemniejsza strona Greya,2017,3,2017-02-15,nelii_113,4
1541,741135,6.7,91256.0,John Wick 2,2017,10,2019-05-07,lukas2396,1
1542,542576,7.5,157049.0,Narodziny gwiazdy,2018,7,2019-04-28,lukas2396,1
1543,519960,6.9,303701.0,Kac Vegas w Bangkoku,2011,8,2019-04-28,lukas2396,1
1544,764022,6.5,225.0,Czarnowidzka,2015,8,2017-07-10,AoiYuno,4
1545,31318,5.6,2507.0,Wet Hot American Summer,2001,5,2017-07-05,AoiYuno,4
1546,4045,6.9,5262.0,Bandyci czasu,1981,5,2017-07-02,AoiYuno,4
1547,606542,6.8,146999.0,Piraci z Karaibów: Zemsta Salazara,2017,6,2017-07-01,AoiYuno,4
1548,842425,4.4,65087.0,W lesie dziś nie zaśnie nikt,2020,5,2020-03-27,OTOJAJEDRZEJ,1
1549,792989,6.7,28284.0,Nieoszlifowane diamenty,2019,7,2020-02-21,OTOJAJEDRZEJ,1
1550,522,7.6,114673.0,Herkules,1997,6,2020-04-25,filiphancke,4
1551,665400,5.7,70510.0,Obcy: Przymierze,2017,5,2020-04-25,filiphancke,4
1552,31413,7.8,594837.0,Dzień świra,2002,7,2020-04-07,Dr_Marvel,4
1553,1163,7.8,640751.0,Seksmisja,1983,8,2020-04-07,Dr_Marvel,4
1554,31864,8.3,480688.0,Piękny umysł,2001,8,2020-04-07,Dr_Marvel,4
1555,1270,7.5,211764.0,Szklana pułapka,1988,8,2013-02-21,Joasia700,1
1556,1286,8.1,114792.0,Amadeusz,1984,9,2013-02-21,Joasia700,1
1557,6531,7.9,266208.0,Jak rozpętałem drugą wojnę światową,1969,9,2013-02-21,Joasia700,1
1558,107404,7.8,406437.0,Piraci z Karaibów: Skrzynia umarlaka,2006,10,2016-03-14,sisimegustatortillas,1
1559,142402,7.5,292649.0,Harry Potter i Książę Półkrwi,2009,9,2016-03-14,sisimegustatortillas,1
1560,343217,7.6,377342.0,Hobbit: Niezwykła podróż,2012,9,2016-03-14,sisimegustatortillas,1
1561,8712,7.5,160377.0,Pocahontas,1995,6,2017-08-14,jio18,1
1562,622476,8.1,34197.0,Sekrety morza,2014,9,2017-08-14,jio18,1
1563,526137,7.7,345394.0,Czarny łabędź,2010,9,2015-07-03,Juliette97,4
1564,829225,2.4,15977.0,Zenek,2020,2,2020-02-29,Rafal81000,1
1565,751121,6.4,70335.0,Autopsja Jane Doe,2016,5,2020-02-17,Rafal81000,1
1566,812823,6.2,24391.0,Ptaki Nocy (i fantastyczna emancypacja pewnej Harley Quinn),2020,7,2020-02-09,Rafal81000,1
1567,9509,7.8,804446.0,Shrek,2001,10,2013-10-18,Pinad,1
1568,31413,7.8,594837.0,Dzień świra,2002,8,2013-10-18,Pinad,1
1569,31419,7.8,300682.0,Helikopter w ogniu,2001,9,2013-10-18,Pinad,1
1570,762864,6.7,80974.0,Lady Bird,2017,7,2020-04-15,madziazmc95,1
1571,745754,6.9,53205.0,McImperium,2016,6,2017-02-14,nelii_113,4
1572,720204,7.6,74417.0,Captain Fantastic,2016,9,2017-02-09,nelii_113,4
1573,753715,6.2,42098.0,Jackie,2016,5,2017-02-08,nelii_113,4
1574,568216,7.0,100524.0,Król Artur: Legenda miecza,2017,7,2019-04-14,lukas2396,1
1575,726369,6.4,100772.0,Nie otwieraj oczu,2018,9,2019-01-19,lukas2396,1
1576,743233,8.1,59602.0,Spider-Man Uniwersum,2018,9,2019-01-19,lukas2396,1
1577,762190,5.6,654.0,W imię desperacji,2016,5,2017-06-19,AoiYuno,4
1578,669522,5.8,1956.0,G.B.F.,2013,8,2017-06-08,AoiYuno,4
1579,74,7.7,259663.0,Joe Black,1998,0,2017-05-22,AoiYuno,4
1580,253995,7.3,94918.0,21,2008,0,2017-05-22,AoiYuno,4
1581,31278,8.1,18819.0,Bulwar Zachodzącego Słońca,1950,10,2020-01-02,OTOJAJEDRZEJ,1
1582,826116,6.4,8025.0,Pan T.,2019,6,2020-01-02,OTOJAJEDRZEJ,1
1583,743825,8.2,30696.0,Klaus,2019,8,2020-01-02,OTOJAJEDRZEJ,1
1584,120749,7.1,123014.0,Auta,2006,6,2020-04-25,filiphancke,4
1585,107310,6.3,111498.0,Wredne dziewczyny,2004,7,2020-04-25,filiphancke,4
1586,649608,6.2,75574.0,Snowpiercer: Arka przyszłości,2013,8,2020-04-25,filiphancke,4
1587,6721,7.1,402986.0,Kevin sam w domu,1990,9,2013-02-21,Joasia700,1
1588,7117,7.0,199288.0,Egzorcyzmy Emily Rose,2005,7,2013-02-21,Joasia700,1
1589,8823,7.4,321725.0,Powrót do przyszłości,1985,2,2013-02-21,Joasia700,1
1590,121760,7.7,375494.0,Piraci z Karaibów: Na krańcu świata,2007,10,2016-03-14,sisimegustatortillas,1
1591,469867,7.6,303483.0,Hobbit: Pustkowie Smauga,2013,8,2016-03-14,sisimegustatortillas,1
1592,559694,7.6,35621.0,Wyjście przez sklep z pamiątkami,2010,9,2017-07-22,jio18,1
1593,767406,7.9,191508.0,"Trzy billboardy za Ebbing, Missouri",2017,9,2020-04-27,WerWal,1
1594,495616,7.7,127999.0,Kwiat pustyni,2009,9,2015-07-03,Juliette97,4
1595,645255,7.4,52320.0,Bez miłości ani słowa,2012,7,2015-07-03,Juliette97,4
1596,651932,7.6,249964.0,Kraina lodu,2013,8,2015-07-03,Juliette97,4
1597,792989,6.7,28284.0,Nieoszlifowane diamenty,2019,9,2020-02-02,Rafal81000,1
1598,847749,6.4,2966.0,Co zrobił Jack?,2017,8,2020-01-22,Rafal81000,1
1599,1253,7.6,99081.0,Fargo,1996,7,2020-01-06,Rafal81000,1
1600,37311,7.4,331694.0,Troja,2004,9,2013-10-18,Pinad,1
1601,124613,6.7,562186.0,Kod da Vinci,2006,8,2013-10-18,Pinad,1
1602,136005,8.0,327521.0,Infiltracja,2006,9,2013-10-18,Pinad,1
1603,818017,7.1,34256.0,Sala samobójców. Hejter,2020,7,2020-03-27,madziazmc95,1
1604,798143,8.1,116534.0,Parasite,2019,7,2020-03-19,madziazmc95,1
1605,810357,7.5,31556.0,Małe kobietki,2019,7,2020-02-19,madziazmc95,1
1606,736182,7.6,110514.0,Manchester by the Sea,2016,8,2017-01-27,nelii_113,4
1607,718819,7.3,170966.0,La La Land,2016,10,2017-01-08,nelii_113,4
1608,807561,6.9,37169.0,Czarne bractwo. BlacKkKlansman,2018,8,2019-01-19,lukas2396,1
1609,580801,7.1,176532.0,Atlas chmur,2012,8,2017-05-17,AoiYuno,4
1610,671050,6.1,59523.0,Gwiezdne wojny: Skywalker. Odrodzenie,2019,3,2020-01-02,OTOJAJEDRZEJ,1
1611,182521,7.5,517.0,"Jeanne Dielman, Bulwar Handlowy, 1080 Bruksela",1975,7,2019-12-12,OTOJAJEDRZEJ,1
1612,837346,6.3,81.0,Krzyżówka,2019,6,2019-12-07,OTOJAJEDRZEJ,1
1613,836600,7.3,92393.0,Dwóch papieży,2019,9,2020-04-25,filiphancke,4
1614,6854,7.2,85375.0,Koszmar z ulicy Wiązów,1984,7,2020-04-25,filiphancke,4
1615,9183,7.2,136784.0,Robin Hood: Książę złodziei,1991,8,2013-02-21,Joasia700,1
1616,9509,7.8,804446.0,Shrek,2001,5,2013-02-21,Joasia700,1
1617,396969,7.5,301364.0,Harry Potter i Insygnia Śmierci: Część I,2010,8,2016-03-14,sisimegustatortillas,1
1618,34282,7.7,389627.0,Harry Potter i więzień Azkabanu,2004,9,2016-03-14,sisimegustatortillas,1
1619,583390,8.7,640957.0,Nietykalni,2011,9,2016-03-14,sisimegustatortillas,1
1620,1033,8.3,286245.0,Chłopcy z ferajny,1990,10,2020-04-27,Foreverhuungry,1
1621,822280,6.7,11727.0,Grzeczni chłopcy,2019,7,2020-04-26,WerWal,1
1622,451244,7.4,260382.0,Skyfall,2012,8,2020-04-26,WerWal,1
1623,867,7.5,67472.0,Utalentowany pan Ripley,1999,6,2020-04-25,WerWal,1
1624,505014,7.1,108094.0,"Zostań, jeśli kochasz",2014,7,2015-07-03,Juliette97,4
1625,626983,6.7,194857.0,Igrzyska śmierci: Kosogłos. Część 1,2014,8,2015-07-03,Juliette97,4
1626,32363,7.6,83012.0,Mustang z Dzikiej Doliny,2002,8,2015-07-03,Juliette97,4
1627,836600,7.3,92393.0,Dwóch papieży,2019,7,2020-01-06,Rafal81000,1
1628,762864,6.7,80974.0,Lady Bird,2017,9,2020-01-05,Rafal81000,1
1629,98249,7.8,12223.0,Perfect Blue,1997,9,2019-12-28,Rafal81000,1
1630,137747,8.0,551168.0,Bękarty wojny,2009,9,2013-10-18,Pinad,1
1631,312016,5.9,274589.0,Testosteron,2007,10,2013-10-18,Pinad,1
1632,316686,6.0,199432.0,"Job, czyli ostatnia szara komórka",2006,8,2013-10-18,Pinad,1
1633,817417,7.8,62487.0,Jojo Rabbit,2019,9,2020-02-14,madziazmc95,1
1634,826763,6.7,14522.0,Gorący temat,2019,6,2020-01-31,madziazmc95,1
1635,836600,7.3,92393.0,Dwóch papieży,2019,8,2020-01-05,madziazmc95,1
1636,731226,7.7,67269.0,Lion. Droga do domu,2016,8,2017-01-04,nelii_113,4
1637,712896,7.2,169662.0,Nowy początek,2016,8,2016-12-20,nelii_113,4
1638,742540,7.1,289.0,Koniec świata,2015,0,2016-12-19,nelii_113,4
1639,838257,6.8,44.0,We mnie,2019,7,2019-12-07,OTOJAJEDRZEJ,1
1640,831302,6.9,66.0,Strawberry Boys,2018,7,2019-12-07,OTOJAJEDRZEJ,1
1641,487684,5.5,87856.0,Dom w głębi lasu,2011,6,2020-04-25,filiphancke,4
1642,209658,7.2,77963.0,Jasminum,2006,7,2020-04-25,filiphancke,4
1643,30896,7.3,214530.0,Asterix i Obelix: Misja Kleopatra,2002,10,2013-02-21,Joasia700,1
1644,32014,7.6,477702.0,Epoka lodowcowa,2002,7,2013-02-21,Joasia700,1
1645,514675,7.6,323648.0,Deadpool,2016,10,2016-03-14,sisimegustatortillas,1
1646,577622,7.4,163951.0,Na skraju jutra,2014,7,2020-04-02,Foreverhuungry,1
1647,719148,6.1,62224.0,Papierowe miasta,2015,5,2020-04-02,Foreverhuungry,1
1648,450915,7.0,203810.0,Jestem na tak,2008,6,2020-04-02,Foreverhuungry,1
1649,756152,7.8,78555.0,Obdarowani,2017,8,2020-04-26,Katarzyna_Popek,1
1650,757293,6.8,11636.0,Piotruś Królik,2018,6,2020-04-19,WerWal,1
1651,571889,7.2,133032.0,Trzy metry nad niebem,2010,3,2020-04-18,WerWal,1
1652,763312,7.4,113851.0,Sztuka kochania. Historia Michaliny Wisłockiej,2017,9,2020-04-18,WerWal,1
1653,571889,7.2,133032.0,Trzy metry nad niebem,2010,6,2015-07-03,Juliette97,4
1654,610597,6.1,34300.0,Dzień z życia blondynki,2014,8,2015-07-01,Juliette97,4
1655,200209,7.1,116948.0,Nostalgia anioła,2009,9,2015-07-01,Juliette97,4
1656,839180,6.5,1248.0,"Travis Scott: Mamo, potrafię latać",2019,7,2019-12-27,Rafal81000,1
1657,816979,7.8,78806.0,Na noże,2019,8,2019-12-20,Rafal81000,1
1658,426062,7.7,431362.0,Sherlock Holmes,2009,10,2013-10-18,Pinad,1
1659,487211,7.3,707768.0,Kac Vegas,2009,10,2013-10-18,Pinad,1
1660,816979,7.8,78806.0,Na noże,2019,7,2019-12-16,madziazmc95,1
1661,790542,8.1,133403.0,Avengers: Koniec gry,2019,8,2019-12-14,madziazmc95,1
1662,779394,7.7,97013.0,"Tamte dni, tamte noce",2017,8,2019-12-13,madziazmc95,1
1663,818090,7.4,89032.0,Historia małżeńska,2019,8,2019-12-12,madziazmc95,1
1664,759639,7.0,42919.0,Paterson,2016,0,2016-12-08,nelii_113,4
1665,719676,7.3,54775.0,Światło między oceanami,2016,7,2016-11-28,nelii_113,4
1666,697720,7.1,189684.0,Fantastyczne zwierzęta i jak je znaleźć,2016,7,2016-11-21,nelii_113,4
1667,808356,7.0,82.0,Chrystus Narodu,2018,8,2019-12-07,OTOJAJEDRZEJ,1
1668,837773,5.3,8407.0,Jak poślubić milionera?,2019,2,2019-12-02,OTOJAJEDRZEJ,1
1669,830935,5.9,1436.0,Żelazny most,2019,5,2019-12-02,OTOJAJEDRZEJ,1
1670,704635,7.5,98003.0,Vaiana: Skarb oceanu,2016,8,2020-04-25,filiphancke,4
1671,32225,8.3,577176.0,Pianista,2002,6,2013-02-21,Joasia700,1
1672,36447,7.7,266391.0,Ostatni samuraj,2003,10,2013-02-21,Joasia700,1
1673,37309,7.7,710988.0,Piraci z Karaibów: Klątwa Czarnej Perły,2003,6,2013-02-21,Joasia700,1
1674,698513,7.7,783.0,MATANGI/MAYA/M.I.A.,2018,8,2020-04-12,kpiotrow,1
1675,882,7.9,225093.0,Przerwana lekcja muzyki,1999,6,2020-04-02,Foreverhuungry,1
1676,473111,7.4,90040.0,Moon,2009,7,2020-04-02,Foreverhuungry,1
1677,836498,6.1,1797.0,W labiryncie,2019,5,2020-04-02,Foreverhuungry,1
1678,674539,7.2,12035.0,Francuska suita,2014,6,2020-04-25,Katarzyna_Popek,1
1679,476580,8.2,409970.0,Gran Torino,2008,8,2020-04-19,Katarzyna_Popek,1
1680,4833,8.3,244121.0,Człowiek z blizną,1983,8,2020-04-19,Katarzyna_Popek,1
1681,700243,7.3,78234.0,Sing,2016,6,2020-04-18,WerWal,1
1682,682014,7.5,73153.0,Złodziejka książek,2013,7,2020-04-18,WerWal,1
1683,681825,7.5,215611.0,Gwiazd naszych wina,2014,6,2020-04-18,WerWal,1
1684,663785,6.2,7576.0,Miłość i turbulencje,2013,7,2015-05-01,Juliette97,4
1685,666170,7.4,160757.0,"Love, Rosie",2014,9,2015-04-10,Juliette97,4
1686,835,6.3,15927.0,Mickey Niebieskie Oko,1999,6,2015-04-10,Juliette97,4
1687,803179,7.7,30415.0,Lighthouse,2019,10,2019-12-13,Rafal81000,1
1688,94326,7.0,3359.0,Króliki,2002,8,2019-12-11,Rafal81000,1
1689,818090,7.4,89032.0,Historia małżeńska,2019,9,2019-12-07,Rafal81000,1
1690,513794,7.1,75088.0,Irlandczyk,2019,7,2019-12-06,madziazmc95,1
1691,830296,6.3,12790.0,Last Christmas,2019,6,2019-12-05,madziazmc95,1
1692,808863,7.8,116672.0,Boże Ciało,2019,8,2019-10-26,madziazmc95,1
1693,744969,7.2,114970.0,Zwierzęta nocy,2016,6,2016-11-18,nelii_113,4
1694,658802,8.2,209452.0,Przełęcz ocalonych,2016,9,2016-11-08,nelii_113,4
1695,746043,6.3,121695.0,Dziewczyna z pociągu,2016,8,2016-10-16,nelii_113,4
1696,836062,6.5,4215.0,Supernova,2019,7,2019-12-02,OTOJAJEDRZEJ,1
1697,1381,7.6,17020.0,Samotni,2000,7,2019-11-28,OTOJAJEDRZEJ,1
1698,832200,4.7,1801.0,Solid Gold,2019,4,2019-11-27,OTOJAJEDRZEJ,1
1699,37311,7.4,331694.0,Troja,2004,7,2013-02-21,Joasia700,1
1700,96128,6.9,121394.0,Szklana pułapka 4.0,2007,6,2013-02-21,Joasia700,1
1701,98444,6.3,117893.0,Aleksander,2004,7,2013-02-21,Joasia700,1
1702,810503,6.6,53265.0,7 uczuć,2018,7,2020-04-11,kpiotrow,1
1703,191345,7.2,183901.0,Zodiak,2007,6,2020-04-11,kpiotrow,1
1704,770408,6.8,13251.0,Niewidzialny człowiek,2020,6,2020-04-02,Foreverhuungry,1
1705,818017,7.1,34256.0,Sala samobójców. Hejter,2020,7,2020-04-02,Foreverhuungry,1
1706,756152,7.8,78555.0,Obdarowani,2017,8,2020-04-10,pawel_krzysztof_kaleta,1
1707,37309,7.7,710988.0,Piraci z Karaibów: Klątwa Czarnej Perły,2003,8,2020-04-07,Dr_Marvel,5
1708,823007,7.4,23656.0,Ból i blask,2019,8,2020-04-19,Katarzyna_Popek,1
1709,798143,8.1,116534.0,Parasite,2019,7,2020-04-19,Katarzyna_Popek,1
1710,829444,7.9,10500.0,Portret kobiety w ogniu,2019,7,2020-04-19,Katarzyna_Popek,1
1711,505014,7.1,108094.0,"Zostań, jeśli kochasz",2014,3,2020-04-18,WerWal,1
1712,99390,7.6,247609.0,To właśnie miłość,2003,8,2020-04-18,WerWal,1
1713,40436,6.4,64260.0,Zakręcony piątek,2003,6,2020-04-18,WerWal,1
1714,235945,5.3,6750.0,Jak zostać gwiazdą,2006,6,2015-04-10,Juliette97,4
1715,655761,4.5,180279.0,Pięćdziesiąt twarzy Greya,2015,5,2015-04-01,Juliette97,4
1716,694378,8.0,326368.0,Bogowie,2014,9,2015-04-01,Juliette97,4
1717,513794,7.1,75088.0,Irlandczyk,2019,8,2019-11-30,Rafal81000,1
1718,789687,7.0,36191.0,Nić widmo,2017,9,2019-11-23,Rafal81000,1
1719,643872,7.9,31734.0,The Maker,2011,9,2019-11-20,Rafal81000,1
1720,810167,8.4,221672.0,Joker,2019,9,2019-10-11,madziazmc95,1
1721,746389,7.3,82078.0,Sully,2016,6,2019-08-22,madziazmc95,1
1722,804561,7.3,141570.0,Pewnego razu... w Hollywood,2019,7,2019-08-21,madziazmc95,1
1723,829461,7.1,99.0,Jaskółki z Kabulu,2019,7,2019-11-25,OTOJAJEDRZEJ,1
1724,736723,7.1,32950.0,Kraina lodu II,2019,5,2019-11-24,OTOJAJEDRZEJ,1
1725,828357,6.6,7730.0,1800 gramów,2019,3,2019-11-20,OTOJAJEDRZEJ,1
1726,261979,7.2,183866.0,Holiday,2006,9,2019-07-28,ania_2010_filmweb,1
1727,846162,4.4,31755.0,Bad Boy,2020,4,2020-04-10,kpiotrow,1
1728,786410,4.5,103423.0,Botoks,2017,5,2020-04-09,kpiotrow,1
1729,842425,4.4,65087.0,W lesie dziś nie zaśnie nikt,2020,5,2020-04-02,Foreverhuungry,1
1730,839870,6.6,29370.0,Platforma,2019,6,2020-04-02,Foreverhuungry,1
1731,503386,5.3,28674.0,Pomniejszenie,2017,3,2019-04-23,Foreverhuungry,1
1732,680709,7.2,171262.0,Birdman,2014,6,2020-04-02,mars654,1
1733,766551,6.5,160687.0,Pitbull. Niebezpieczne kobiety,2016,5,2019-09-22,pawel_krzysztof_kaleta,1
1734,542576,7.5,157049.0,Narodziny gwiazdy,2018,8,2019-09-22,pawel_krzysztof_kaleta,1
1735,487211,7.3,707768.0,Kac Vegas,2009,8,2020-04-07,Dr_Marvel,5
1736,583390,8.7,640957.0,Nietykalni,2011,8,2020-04-07,Dr_Marvel,5
1737,624525,7.9,144987.0,Koneser,2013,8,2020-04-19,Katarzyna_Popek,1
1738,651356,7.1,14728.0,Magiczne lato,2012,8,2020-03-27,Katarzyna_Popek,1
1739,833473,7.2,4748.0,"Żyj dwa razy, kochaj raz",2019,8,2020-01-27,Katarzyna_Popek,1
1740,9509,7.8,804446.0,Shrek,2001,7,2020-04-18,WerWal,1
1741,666170,7.4,160757.0,"Love, Rosie",2014,6,2020-04-18,WerWal,1
1742,613510,6.9,232591.0,Listy do M.,2011,6,2020-04-18,WerWal,1
1743,330332,7.0,223131.0,Anioły i demony,2009,8,2015-04-01,Juliette97,4
1744,644005,7.4,167684.0,Gra tajemnic,2014,9,2015-02-21,Juliette97,4
1745,691862,7.6,199815.0,Teoria wszystkiego,2014,9,2015-02-18,Juliette97,4
1746,661817,7.8,244001.0,Grand Budapest Hotel,2014,9,2019-11-17,Rafal81000,1
1747,677753,5.4,21063.0,Neon Demon,2016,8,2019-11-16,Rafal81000,1
1748,794194,6.5,17557.0,W deszczowy dzień w Nowym Jorku,2019,6,2019-07-29,madziazmc95,1
1749,794864,6.7,14282.0,"I znowu zgrzeszyliśmy, dobry Boże!",2019,7,2019-07-20,madziazmc95,1
1750,841205,3.9,2263.0,#Jestem M. Misfit,2019,1,2019-11-14,OTOJAJEDRZEJ,1
1751,9181,7.5,7381.0,"Rób, co należy",1989,8,2019-11-11,OTOJAJEDRZEJ,1
1752,834169,7.3,144.0,Święta Frances,2019,8,2019-11-11,OTOJAJEDRZEJ,1
1753,746114,6.5,97650.0,Morderstwo w Orient Expressie,2017,7,2019-01-05,ania_2010_filmweb,1
1754,758,7.6,66664.0,Wszystko o mojej matce,1999,10,2020-04-08,kpiotrow,1
1755,480762,7.1,141502.0,500 dni miłości,2009,7,2020-04-07,kpiotrow,1
1756,245950,7.6,81480.0,Plac Zbawiciela,2006,9,2020-04-06,kpiotrow,1
1757,809630,8.2,177459.0,Green Book,2018,9,2019-02-08,Foreverhuungry,1
1758,201190,6.6,127410.0,Wonder Woman,2017,3,2019-01-24,Foreverhuungry,1
1759,818016,7.0,64926.0,Czarne lustro: Bandersnatch,2018,7,2018-12-31,Foreverhuungry,1
1760,775970,6.4,112775.0,Kształt wody,2017,7,2020-03-18,mars654,1
1761,725816,6.2,213317.0,Legion samobójców,2016,4,2020-03-05,mars654,1
1762,748574,6.4,33507.0,Facet na miarę,2016,7,2020-02-21,mars654,1
1763,119656,6.5,21405.0,Przyjęty,2006,4,2019-09-22,pawel_krzysztof_kaleta,1
1764,789869,7.4,74043.0,Spider-Man: Daleko od domu,2019,8,2019-09-22,pawel_krzysztof_kaleta,1
1765,9509,7.8,804446.0,Shrek,2001,8,2020-04-07,Dr_Marvel,5
1766,1048,8.8,876715.0,Skazani na Shawshank,1994,9,2020-04-07,Dr_Marvel,5
1767,513277,7.4,18981.0,Niewygodna prawda,2010,7,2019-10-29,Katarzyna_Popek,1
1768,863,8.0,27156.0,1900: Człowiek legenda,1998,8,2019-09-15,Katarzyna_Popek,1
1769,168,7.5,127280.0,Siedem lat w Tybecie,1997,8,2019-09-10,Katarzyna_Popek,1
1770,580710,6.0,124040.0,"Saga ""Zmierzch"": Przed świtem. Część 2",2012,3,2020-04-18,WerWal,1
1771,496917,5.7,135980.0,"Saga ""Zmierzch"": Przed świtem. Część 1",2011,3,2020-04-18,WerWal,1
1772,494538,5.7,151391.0,"Saga ""Zmierzch"": Zaćmienie",2010,3,2020-04-18,WerWal,1
1773,8515,6.9,134825.0,Pani Doubtfire,1993,7,2015-02-07,Juliette97,4
1774,661817,7.8,244001.0,Grand Budapest Hotel,2014,8,2015-02-07,Juliette97,4
1775,638531,5.5,73379.0,Sekstaśma,2014,4,2015-01-25,Juliette97,4
1776,619729,7.6,18835.0,Drżące trąby,2010,8,2019-11-16,Rafal81000,1
1777,1148,7.0,3328.0,Spirala,1978,7,2019-11-15,Rafal81000,1
1778,767889,6.9,13933.0,Lament,2016,8,2019-11-10,Rafal81000,1
1779,776316,7.4,66653.0,Król Lew,2019,7,2019-07-18,madziazmc95,1
1780,756152,7.8,78555.0,Obdarowani,2017,7,2019-07-16,madziazmc95,1
1781,809774,5.7,46842.0,Zabójczy rejs,2019,5,2019-07-10,madziazmc95,1
1782,8858,7.5,48313.0,Prawdziwy romans,1993,7,2020-04-05,kpiotrow,1
1783,630798,7.5,144055.0,Blade Runner 2049,2017,9,2020-04-03,kpiotrow,1
1784,718819,7.3,170966.0,La La Land,2016,8,2020-04-03,kpiotrow,1
1785,542576,7.5,157049.0,Narodziny gwiazdy,2018,7,2018-12-31,Foreverhuungry,1
1786,760429,7.6,151339.0,Deadpool 2,2018,8,2018-12-05,Foreverhuungry,1
1787,200116,7.3,111816.0,Most do Terabithii,2007,10,2018-11-23,Foreverhuungry,1
1788,737917,7.2,20441.0,Barany. Islandzka opowieść,2015,7,2017-05-05,AoiYuno,5
1789,790359,5.3,17728.0,Hellboy,2019,4,2019-12-01,ADomoslawski,1
1790,112036,6.5,31540.0,Serce nie sługa,2005,7,2020-02-21,mars654,1
1791,657859,7.8,173750.0,Witaj w klubie,2013,9,2020-02-21,mars654,1
1792,822280,6.7,11727.0,Grzeczni chłopcy,2019,8,2019-11-16,mars654,1
1793,96,7.2,18409.0,Lekcja przetrwania,1997,7,2019-09-22,pawel_krzysztof_kaleta,1
1794,592692,6.4,62146.0,Przetrwanie,2011,6,2019-09-22,pawel_krzysztof_kaleta,1
1795,536768,7.2,116574.0,Tożsamość,2011,7,2019-09-22,pawel_krzysztof_kaleta,1
1796,814592,6.1,42623.0,Planeta Singli 3,2019,6,2019-09-09,Katarzyna_Popek,1
1797,775970,6.4,112775.0,Kształt wody,2017,7,2019-09-02,Katarzyna_Popek,1
1798,780538,7.4,4179.0,Blue Jay,2016,7,2019-08-24,Katarzyna_Popek,1
1799,491960,5.5,165079.0,"Saga ""Zmierzch"": Księżyc w nowiu",2009,3,2020-04-18,WerWal,1
1800,476021,7.7,328915.0,Harry Potter i Insygnia Śmierci: Część II,2011,6,2020-04-18,WerWal,1
1801,998,8.5,950349.0,Forrest Gump,1994,9,2015-01-17,Juliette97,4
1802,666735,7.0,53602.0,"Stulatek, który wyskoczył przez okno i zniknął",2013,4,2015-01-17,Juliette97,4
1803,703065,6.5,31570.0,Przychodzi facet do lekarza,2014,3,2015-01-17,Juliette97,4
1804,813571,6.8,6939.0,Ikar. Legenda Mietka Kosza,2019,6,2019-11-09,Rafal81000,1
1805,808305,6.9,6043.0,Dziewczyna,2018,7,2019-11-07,Rafal81000,1
1806,102154,6.3,38817.0,Świt żywych trupów,2004,4,2019-11-05,Rafal81000,1
1807,790398,7.0,44655.0,Aladyn,2019,8,2019-06-29,madziazmc95,1
1808,634647,7.2,42314.0,Rocketman,2019,8,2019-06-13,madziazmc95,1
1809,801052,7.8,3217.0,Jutro albo pojutrze,2018,8,2019-05-08,madziazmc95,1
1810,564225,7.4,207346.0,"Kocha, lubi, szanuje",2011,9,2020-04-03,kpiotrow,1
1811,286244,7.7,150469.0,Słaby punkt,2007,7,2020-04-03,kpiotrow,1
1812,507169,7.9,236698.0,Labirynt,2013,8,2020-04-03,kpiotrow,1
1813,839870,6.6,29370.0,Platforma,2019,7,2020-03-27,kpiotrow,1
1814,564225,7.4,207346.0,"Kocha, lubi, szanuje",2011,7,2018-11-09,Foreverhuungry,1
1815,619201,8.0,178240.0,Bohemian Rhapsody,2018,7,2018-11-07,Foreverhuungry,1
1816,1019,8.5,380152.0,Lot nad kukułczym gniazdem,1975,8,2018-11-06,Foreverhuungry,1
1817,695696,6.1,49935.0,Londyn w ogniu,2016,5,2017-05-02,AoiYuno,5
1818,7607,7.3,3510.0,Maurycy,1987,9,2017-05-02,AoiYuno,5
1819,726490,6.9,88947.0,Kapitan Marvel,2019,6,2019-12-01,ADomoslawski,1
1820,519906,6.9,108182.0,Venom,2018,7,2019-12-01,ADomoslawski,1
1821,809630,8.2,177459.0,Green Book,2018,8,2019-12-01,ADomoslawski,1
